unix_timestamp,datetime_utc,open,high,low,close
1768521600,2026-01-16 00:00:00,931.21,933.98,929.78,933.18
1768525200,2026-01-16 01:00:00,933.18,933.42,929.22,932.62
1768528800,2026-01-16 02:00:00,932.63,933.17,929.23,931.91
1768532400,2026-01-16 03:00:00,931.91,932.75,929.52,929.59
1768536000,2026-01-16 04:00:00,929.6,931.27,927.16,928.58
1768539600,2026-01-16 05:00:00,928.59,934.04,927.69,933.56
1768543200,2026-01-16 06:00:00,933.57,935.94,932.46,935.94
1768546800,2026-01-16 07:00:00,935.95,936.13,932.6,934.04
1768550400,2026-01-16 08:00:00,934.05,938.56,934.05,937.16
1768554000,2026-01-16 09:00:00,937.17,937.74,934.81,935.43
1768557600,2026-01-16 10:00:00,935.42,935.88,933.2,933.77
1768561200,2026-01-16 11:00:00,933.77,935.6,931.99,935.38
1768564800,2026-01-16 12:00:00,935.38,937.46,934.27,934.76
1768568400,2026-01-16 13:00:00,934.76,935.11,931.53,934.7
1768572000,2026-01-16 14:00:00,934.7,935.96,930.44,930.79
1768575600,2026-01-16 15:00:00,930.79,933.78,923.69,926.97
1768579200,2026-01-16 16:00:00,926.97,931,926.53,930.01
1768582800,2026-01-16 17:00:00,930.01,931.69,927.28,931.35
1768586400,2026-01-16 18:00:00,931.35,932.36,930.58,931.39
1768590000,2026-01-16 19:00:00,931.39,932.1,929.4,931.36
1768593600,2026-01-16 20:00:00,931.36,934.49,928.71,934.46
1768597200,2026-01-16 21:00:00,934.45,935.9,933.12,935.25
1768600800,2026-01-16 22:00:00,935.25,938.3,933.77,937.86
1768604400,2026-01-16 23:00:00,937.86,939.43,937.18,938.16
1768608000,2026-01-17 00:00:00,938.17,938.65,935.72,936.07
1768611600,2026-01-17 01:00:00,936.07,940.03,935.72,938.47
1768615200,2026-01-17 02:00:00,938.48,938.56,935.54,937.63
1768618800,2026-01-17 03:00:00,937.63,937.78,936,937.65
1768622400,2026-01-17 04:00:00,937.65,938.39,936.13,938.04
1768626000,2026-01-17 05:00:00,938.04,939.08,936.8,938.4
1768629600,2026-01-17 06:00:00,938.4,938.4,936.25,937.27
1768633200,2026-01-17 07:00:00,937.26,937.51,935.5,935.9
1768636800,2026-01-17 08:00:00,935.9,938.34,935.65,938.21
1768640400,2026-01-17 09:00:00,938.22,942.38,937.12,942.15
1768644000,2026-01-17 10:00:00,942.15,943.48,941,941.51
1768647600,2026-01-17 11:00:00,941.51,944.51,940.08,942.93
1768651200,2026-01-17 12:00:00,942.92,944.44,942.37,942.4
1768654800,2026-01-17 13:00:00,942.41,943.56,941.43,943.56
1768658400,2026-01-17 14:00:00,943.56,944.24,941.59,943.65
1768662000,2026-01-17 15:00:00,943.64,959.52,942.64,955.37
1768665600,2026-01-17 16:00:00,955.37,956,949.1,950.52
1768669200,2026-01-17 17:00:00,950.52,953.88,949.98,952.6
1768672800,2026-01-17 18:00:00,952.6,953.81,951.58,953.12
1768676400,2026-01-17 19:00:00,953.11,953.67,951.64,952.5
1768680000,2026-01-17 20:00:00,952.5,953.24,950,952.05
1768683600,2026-01-17 21:00:00,952.05,954,951.19,951.7
1768687200,2026-01-17 22:00:00,951.69,952.75,945.37,946.68
1768690800,2026-01-17 23:00:00,946.69,948.73,946.36,947.12
1768694400,2026-01-18 00:00:00,947.11,950.42,945.53,945.58
